track	rate_downloads_total	rate_listened_total	playlisted	favorited	likes	dislikes	avgnote	notes
1099978	1342	3035	4	2	0	0	0.0	0
1073708	1177	3035	6	2	0	0	0.0	0
1398415	1050	3034	10	4	0	0	0.0	0
429024	482	3031	12	5	1	0	0.0	0
1349530	742	3026	31	13	0	0	0.0	0
324851	1136	3026	11	3	0	0	0.0	0
79527	991	3025	57	37	0	0	0.0	0
1254732	393	3025	11	9	0	0	0.0	0
882460	547	3024	130	63	2	0	0.0	0
1107270	288	3024	11	7	0	0	0.0	0
37581	305	3023	30	17	0	0	0.0	0
1125618	1587	3023	14	5	2	0	0.0	0
314089	802	3021	54	33	0	0	0.0	0
1412469	2035	3019	11	3	0	0	0.0	0
967236	1465	3018	8	3	0	0	4.0	1
118076	1520	3017	68	38	0	0	0.0	0
47002	459	3016	94	61	1	0	6.0	1
1343593	906	3015	9	2	0	0	0.0	0
285989	1288	3011	40	20	0	0	0.0	0
1378691	799	3009	23	8	0	0	0.0	0
134062	211	3008	52	33	0	0	0.0	0
1351478	814	3006	4	0	0	0	2.0	1
1294743	343	3005	13	5	0	0	0.0	0
1166100	1597	3004	10	7	0	0	2.6667	3
1352580	727	3003	1	0	0	0	0.0	0
1195273	3571	3003	8	2	1	0	0.0	0
1113029	1581	3003	3	1	0	0	0.0	0
1133482	207	3001	4	1	0	0	0.0	0
1315720	437	2998	9	4	0	0	6.0	1
1126714	1875	2998	11	7	1	0	8.0	1
1312582	682	2997	15	7	0	0	0.0	0
1402338	3087	2995	3	0	0	0	7.5	2
1136995	2230	2995	14	2	0	0	6.0	3
1283762	1427	2995	3	2	0	0	0.0	0
1129049	2056	2995	6	1	0	0	0.0	0
1119664	1854	2994	12	8	1	0	0.0	0
192190	417	2994	85	51	0	0	0.0	0
646648	493	2993	22	8	0	0	0.0	0
37371	750	2993	63	36	0	0	0.0	0
1126858	4189	2991	3	1	0	0	0.0	0
916749	926	2989	5	3	0	0	0.0	0
314071	775	2989	57	34	0	0	4.0	1
1349623	223	2988	3	1	0	0	6.6667	3
1155003	1934	2987	0	0	0	1	0.0	0
341643	1184	2987	4	1	0	0	0.0	0
1176205	977	2987	6	1	0	0	6.6667	3
577049	671	2981	13	7	0	0	0.0	0
1031905	804	2980	9	5	0	0	0.0	0
1388882	1253	2980	15	3	0	0	0.0	0
1367768	1236	2980	12	4	0	0	0.0	0
1174376	675	2975	11	2	1	0	10.0	1
89811	791	2973	11	2	0	0	0.0	0
761662	3506	2973	8	3	0	0	0.0	0
582656	1667	2972	47	27	0	0	6.0	1
967242	1134	2970	6	1	0	0	0.0	0
734459	1124	2969	14	9	0	0	0.0	0
1344326	1527	2964	17	7	0	0	5.0	2
977264	918	2961	46	41	1	0	0.0	0
1355265	976	2960	7	2	0	0	5.0	1
37227	648	2960	31	15	0	0	0.0	0
6147	716	2959	26	14	0	0	0.0	0
1113028	2242	2953	3	0	0	0	0.0	0
1071856	505	2952	8	4	0	0	0.0	0
82182	784	2951	10	7	0	0	0.0	0
1406563	1390	2944	9	6	0	0	0.0	0
743016	929	2943	28	13	1	1	0.0	0
1125367	1208	2943	3	0	0	0	0.0	0
355269	1933	2940	7	1	0	0	0.0	0
1125730	1817	2940	9	3	1	0	0.0	0
1189144	681	2939	16	13	3	0	9.0	1
972907	1089	2939	14	11	0	0	0.0	0
1135851	2495	2935	6	3	0	0	0.0	0
163768	1256	2934	72	39	0	0	0.0	0
967240	1161	2930	9	0	0	0	0.0	0
410113	757	2930	50	30	0	0	0.0	0
26828	475	2928	83	62	0	0	0.0	0
582652	1165	2926	49	28	0	0	0.0	0
1398421	1986	2926	10	6	0	0	0.0	0
1078576	460	2924	11	3	0	0	0.0	0
43421	1562	2917	15	5	0	0	4.5	2
1159310	2331	2917	1	1	0	0	2.6667	3
1416445	1927	2916	5	2	0	0	0.0	0
778562	401	2915	20	11	0	0	0.0	0
1178800	1174	2914	0	0	0	0	0.0	0
511100	381	2912	82	39	0	0	8.0	1
39028	248	2911	60	36	0	0	4.0	1
1406575	708	2911	14	6	0	0	0.0	0
781875	3232	2911	8	3	1	0	0.0	0
1192523	2494	2910	21	6	2	0	0.0	0
1351477	1340	2910	14	7	0	0	2.0	1
1164245	1892	2902	13	5	0	0	0.0	0
366580	698	2901	53	34	0	0	0.0	0
1348068	889	2901	13	3	0	0	10.0	1
1163210	1177	2900	17	8	0	0	4.0	1
321965	1375	2899	14	8	0	0	0.0	0
1104716	1476	2899	6	2	0	0	0.0	0
497883	766	2898	9	6	0	0	6.0	1
330755	692	2897	6	2	0	0	0.0	0
823854	1532	2896	12	1	0	0	0.0	0
330759	606	2895	7	3	1	0	0.0	0
19852	1398	2894	46	23	0	0	0.0	0
1204454	2582	2894	1	1	0	0	0.0	0
1056068	1768	2893	6	2	2	0	10.0	1
1277850	4820	2893	8	3	0	0	10.0	1
173343	429	2892	59	35	0	0	4.0	1
341822	3609	2891	1	0	0	0	0.0	0
1212531	348	2891	6	2	0	0	0.0	0
5991	809	2890	16	6	0	0	4.0	1
410115	1000	2889	49	31	0	0	0.0	0
1237362	7561	2889	6	0	0	0	0.0	0
37368	390	2887	64	37	0	0	0.0	0
1271421	1265	2887	0	0	0	0	0.0	0
774691	1009	2885	0	0	1	0	0.0	0
1166109	2095	2884	8	3	0	0	0.0	0
1231349	5213	2884	6	2	0	0	0.0	0
1133076	977	2882	14	5	0	0	0.0	0
127599	447	2881	109	46	0	0	0.0	0
743015	782	2878	17	6	0	1	0.0	0
1033257	495	2878	13	6	1	0	6.0	1
1061459	498	2878	24	12	0	0	0.0	0
858720	429	2877	20	6	0	0	0.0	0
1164982	3051	2877	12	5	0	0	0.0	0
541010	433	2874	10	6	0	0	0.0	0
1116400	1431	2870	13	7	1	0	0.0	0
1109817	1089	2868	18	8	1	0	0.0	0
235858	965	2868	49	32	0	0	0.0	0
577204	1468	2868	11	5	0	0	0.0	0
582659	810	2867	48	27	0	0	0.0	0
428558	2358	2864	2	0	0	0	0.0	0
192584	1162	2863	35	13	0	0	0.0	0
1242793	1854	2863	8	3	0	0	0.0	0
1223300	767	2863	7	2	0	0	0.0	0
366008	1009	2863	12	5	0	0	0.0	0
1381310	3006	2862	4	3	0	0	0.0	0
1375909	2535	2859	4	1	0	0	2.6667	3
1358552	2368	2858	14	7	0	0	0.0	0
1138695	1183	2856	21	10	0	0	0.0	0
1209402	2247	2854	9	3	0	0	0.0	0
1227936	17704	2853	2	0	0	0	0.0	0
132279	883	2853	64	44	0	0	0.0	0
1271419	1118	2852	1	0	0	0	0.0	0
1044669	953	2847	7	5	3	0	8.5	2
1396074	1084	2845	8	7	0	0	2.3333	3
1133075	886	2845	19	10	0	0	0.0	0
1353449	964	2844	10	4	0	0	6.5	2
78132	393	2843	36	20	0	0	0.0	0
366007	862	2842	12	5	0	0	0.0	0
305166	620	2840	106	65	0	0	0.0	0
776875	1600	2839	2	1	0	0	0.0	0
908550	776	2838	21	11	0	0	0.0	0
1168168	16387	2837	3	1	0	0	0.0	1
961953	438	2837	2	1	0	0	0.0	0
361339	1880	2835	10	2	0	0	0.0	0
82179	1064	2830	9	6	0	0	0.0	0
1381913	5243	2829	5	2	0	0	7.0	2
887987	759	2828	6	3	0	0	0.0	0
1281204	4063	2826	3	1	0	0	0.0	0
1397742	914	2826	10	4	0	0	0.0	0
490321	1435	2823	5	2	0	0	0.0	0
1394316	476	2819	27	20	0	0	0.0	0
1267344	1963	2819	35	20	2	0	0.0	0
301852	509	2818	50	26	0	0	0.0	0
1352148	669	2818	21	8	0	0	0.0	0
1136904	1311	2818	6	2	0	0	0.0	0
37370	828	2817	65	39	0	0	0.0	0
1096308	2648	2815	4	2	1	0	0.0	0
1099319	789	2814	8	2	1	0	0.0	0
1083980	1273	2814	10	7	2	0	6.0	1
1081062	3363	2814	0	0	0	0	0.0	0
899881	2875	2812	3	1	0	0	0.0	0
1044777	2469	2812	6	3	0	0	0.0	0
429005	1040	2811	15	6	0	0	0.0	0
1344328	851	2811	29	13	0	0	5.0	2
543399	1407	2810	14	6	0	0	0.0	0
397599	831	2810	13	6	0	0	0.0	0
1344544	338	2809	6	1	0	0	0.0	0
786656	1294	2808	11	2	0	0	6.0	1
1344558	364	2808	7	2	0	0	0.0	0
470556	602	2805	26	16	0	0	0.0	0
670351	1427	2805	5	2	0	0	0.0	0
1217304	823	2804	5	0	0	0	0.0	0
1337803	657	2803	7	6	0	0	0.0	0
261819	994	2801	14	5	0	0	4.0	1
1294129	177	2800	9	9	0	0	0.0	0
1032559	1241	2796	2	0	0	0	0.0	0
235870	2287	2795	55	34	0	0	0.0	0
707021	463	2795	12	7	0	0	0.0	0
196591	353	2795	48	31	0	0	0.0	0
1406569	1888	2794	10	5	0	0	0.0	0
1090150	2280	2793	7	4	0	0	0.0	0
1354584	514	2789	7	3	0	0	0.0	0
800686	4230	2787	1	1	0	0	7.0	1
956537	270	2785	7	4	0	0	0.0	0
1164993	1530	2785	10	5	1	0	0.0	0
1397142	1143	2784	17	7	0	0	8.0	1
936442	3350	2784	5	0	0	0	0.0	0
1296703	2029	2782	180	179	0	0	0.0	0
1337802	2445	2782	3	2	0	0	0.0	0
1388884	712	2781	10	7	0	0	0.0	0
761661	1896	2776	6	3	0	0	0.0	0
962776	717	2776	8	3	0	0	0.0	0
1033261	4178	2775	10	3	0	0	6.0	1
347537	1282	2775	76	48	1	0	0.0	0
1346630	4652	2775	58	58	0	0	1.3333	3
1204455	3860	2774	2	1	0	0	0.0	0
388232	2541	2773	2	1	0	0	0.0	0
1388864	733	2772	23	10	0	0	0.0	0
1033670	949	2772	5	1	1	0	0.0	0
1283754	263	2770	2	1	0	0	0.0	0
1071877	640	2770	15	8	0	0	0.0	0
786254	265	2767	17	7	0	0	0.0	0
1285718	1225	2764	5	3	0	0	0.0	0
1166678	3018	2764	5	3	0	0	10.0	2
792451	1185	2764	28	14	1	0	6.0	1
37376	644	2761	63	36	0	0	0.0	0
1326950	1140	2761	17	10	0	0	0.0	0
1215375	938	2760	1	0	0	0	0.0	0
1388863	677	2759	8	3	0	0	0.0	0
1409046	1890	2758	190	188	0	0	2.0	2
37374	434	2758	66	36	0	0	0.0	0
130604	867	2755	73	31	0	0	0.0	0
582655	1458	2754	46	26	1	0	0.0	0
1109815	624	2752	4	0	0	0	0.0	0
1231491	1331	2751	5	4	0	0	0.0	0
936450	1225	2751	2	1	0	0	0.0	0
1353770	501	2751	7	3	0	0	3.0	1
943391	1080	2751	3	0	1	0	0.0	0
1281205	3025	2749	5	2	0	0	0.0	0
1283769	893	2748	2	1	0	0	0.0	0
1027900	5629	2747	13	4	0	0	0.0	0
723361	842	2746	51	28	0	0	0.0	0
205388	894	2744	73	48	1	0	0.0	0
1198187	1525	2742	11	3	0	0	4.0	1
402316	1037	2740	9	3	0	0	0.0	0
1289274	1292	2740	3	1	0	0	0.0	0
1165632	3628	2731	2	1	0	0	0.0	0
123437	676	2730	64	36	0	0	0.0	0
1391337	1305	2730	18	4	0	0	3.0	2
1063872	1479	2728	11	2	0	0	6.0	1
1168169	12243	2728	4	2	0	0	0.0	1
347320	1032	2727	91	55	0	0	0.0	0
337818	672	2726	65	39	0	0	0.0	0
1056072	453	2725	2	0	1	1	0.0	0
1108281	1028	2721	6	2	0	0	0.0	0
138037	696	2720	26	12	0	0	0.0	0
965790	423	2719	1	0	0	0	0.0	0
1266299	1038	2717	4	2	0	0	2.6667	3
1179050	376	2716	0	0	0	0	0.0	0
1352911	1470	2710	7	3	0	0	3.0	1
180517	1013	2709	45	29	0	0	4.0	1
37378	515	2709	65	36	0	0	0.0	0
1113033	368	2706	11	2	0	0	6.0	1
118077	627	2704	68	38	0	0	0.0	0
1241780	1536	2701	10	3	0	0	0.0	0
134150	817	2699	60	34	0	0	0.0	0
828881	964	2699	18	10	0	0	6.0	1
1277827	2584	2692	2	0	0	0	0.0	0
1353554	1219	2691	14	9	0	0	3.0	1
844825	645	2691	8	3	0	0	0.0	0
1418016	716	2685	26	17	0	0	8.0	1
1135423	1457	2685	8	2	1	0	4.0	1
301834	500	2683	46	24	0	0	0.0	0
1347947	701	2682	16	8	0	0	10.0	1
822293	1091	2680	12	8	0	0	0.0	0
111955	212	2679	47	32	0	0	0.0	0
1169143	4075	2679	5	3	1	0	0.0	0
1098826	1589	2675	1	0	0	0	10.0	1
172816	444	2675	62	35	0	0	0.0	0
1282103	3467	2675	4	2	0	0	0.0	0
712240	357	2674	13	3	1	0	0.0	0
146606	523	2674	23	9	0	0	0.0	0
1358433	701	2670	11	3	0	0	0.0	0
218693	1370	2670	45	28	0	0	0.0	0
1090042	5332	2670	6	2	0	0	10.0	1
1113988	1053	2669	8	4	0	0	0.0	0
429031	669	2668	16	5	0	0	0.0	0
182483	399	2668	19	12	0	0	0.0	0
429006	1203	2666	16	6	0	0	0.0	0
1068982	864	2665	2	1	0	1	0.0	0
1116894	173	2665	0	0	0	0	0.0	0
1194590	656	2665	10	8	2	0	0.0	0
1166619	1639	2662	2	1	1	0	2.6667	3
1222641	1612	2660	1	1	0	0	0.0	0
1060602	362	2660	5	2	0	0	0.0	0
339579	1503	2659	3	1	0	0	0.0	0
305167	941	2656	104	64	0	0	0.0	0
986804	5201	2656	13	5	0	0	0.0	0
22876	373	2655	27	17	0	0	0.0	0
321964	1066	2652	14	9	0	0	0.0	0
1159366	518	2652	58	50	0	0	2.0	3
1060323	1132	2650	10	4	1	0	6.0	1
1176230	451	2649	3	0	0	0	0.0	0
1350852	736	2649	14	2	0	0	5.0	2
1298248	1122	2648	7	3	0	0	0.0	0
1409342	3611	2647	11	2	0	0	0.0	0
1173527	2020	2646	4	1	0	0	0.0	0
20744	497	2646	53	34	0	0	4.0	1
1252010	883	2646	3	0	0	0	0.0	0
1101582	474	2645	14	6	0	0	5.5	2
1052159	1300	2645	14	8	0	0	6.0	1
1298608	1439	2643	4	1	0	0	0.0	0
1327029	450	2643	7	5	0	0	6.0	2
743019	1882	2642	30	14	0	0	0.0	0
366012	731	2642	13	5	0	0	2.0	2
986585	496	2642	15	5	0	0	0.0	0
1167652	3033	2641	15	4	1	0	0.0	0
1198188	470	2639	5	1	0	0	4.0	1
1402316	885	2638	13	7	0	0	0.0	0
480409	1009	2634	54	34	0	0	6.0	1
1098673	3857	2632	2	0	0	0	0.0	0
409695	1000	2627	4	1	0	0	0.0	0
1233771	2864	2627	5	1	0	0	0.0	0
17240	257	2623	234	213	0	0	0.0	0
1329325	3600	2622	8	2	0	0	3.0	2
1350851	1195	2621	16	4	0	0	5.0	2
307877	762	2621	21	12	0	0	0.0	0
1161987	5872	2619	3	0	0	0	4.0	1
160067	1536	2617	33	17	0	0	6.0	1
208287	2035	2617	51	28	0	0	6.0	1
1124722	462	2615	10	3	0	0	0.0	0
1066901	1866	2615	10	3	0	0	8.0	1
1381528	247	2613	4	3	0	0	0.0	0
1166105	1475	2613	4	2	0	0	2.6667	3
305170	1106	2612	102	61	0	0	0.0	0
1383416	335	2612	5	4	0	0	0.0	0
1168490	786	2611	8	3	0	0	0.0	0
1335150	2402	2610	1	1	0	0	2.6667	3
1047961	424	2609	44	36	2	0	0.0	0
582669	1423	2609	47	25	0	0	0.0	0
208184	3138	2609	15	7	0	0	0.0	0
1231486	2431	2605	6	1	0	0	0.0	0
1113994	567	2605	12	7	0	0	0.0	0
1344445	736	2604	6	3	0	0	4.0	1
1162600	705	2603	7	2	0	0	0.0	0
191654	584	2602	26	9	0	0	5.0	2
1324672	725	2600	7	0	0	0	0.0	0
1047962	532	2599	47	38	2	0	0.0	0
1041559	3491	2598	2	0	0	0	0.0	0
132286	624	2598	65	44	0	0	0.0	0
1219473	1231	2598	2	0	0	0	0.0	0
631050	655	2598	30	14	0	0	6.0	1
1371883	1019	2596	8	4	0	0	0.0	0
1166620	691	2596	4	2	0	0	2.6667	3
1086161	263	2595	0	0	0	0	0.0	0
1227499	409	2594	13	12	0	0	0.0	0
43423	3202	2594	17	5	0	0	5.0	2
363570	332	2594	52	32	0	0	6.0	1
1283745	363	2594	0	0	0	0	0.0	0
488646	2326	2593	48	24	0	0	7.0	1
1255091	271	2592	5	2	0	0	0.0	0
543403	2113	2592	16	6	0	0	0.0	0
429007	601	2590	13	5	0	0	0.0	0
1354585	465	2589	11	3	0	0	0.0	0
1350951	1243	2589	12	2	0	0	3.0	2
761660	2291	2589	8	3	0	0	0.0	0
956534	535	2587	5	2	0	0	0.0	0
1388809	1069	2586	17	9	0	0	0.0	0
1327030	1118	2585	7	3	0	0	6.0	2
218861	1007	2585	28	17	1	0	0.0	0
1304470	5350	2585	5	3	0	0	0.0	0
1168483	1138	2581	8	3	1	0	0.0	0
1153714	1125	2581	6	2	1	0	0.0	0
208495	4006	2580	15	11	0	0	0.0	0
1060333	755	2580	4	1	0	0	6.0	1
1122015	816	2580	21	8	0	0	8.0	2
1203946	705	2578	0	0	0	0	0.0	0
1203127	589	2578	9	2	1	1	0.0	0
1306024	755	2577	13	5	0	0	3.0	1
225609	545	2576	71	44	0	0	0.0	0
1128736	908	2575	1	0	0	0	0.0	0
1162624	1138	2573	4	0	0	0	0.0	0
1388814	1437	2572	19	12	0	0	0.0	0
1348124	742	2571	16	6	0	0	0.0	0
1287490	575	2571	9	5	0	0	0.0	0
24114	484	2569	35	21	0	0	0.0	0
1128089	2060	2568	6	2	0	0	0.0	0
1129053	635	2567	6	2	0	0	0.0	0
192631	635	2564	32	14	0	0	0.0	0
786434	1608	2563	9	5	1	0	0.0	0
1101583	538	2562	30	13	1	0	0.0	0
1315727	247	2561	2	0	0	0	6.0	1
1398155	394	2558	12	4	0	0	0.0	0
986593	861	2556	19	8	0	0	0.0	0
306170	319	2554	21	12	0	0	0.0	0
670352	789	2554	6	3	1	0	0.0	0
1156055	1089	2554	29	8	0	0	9.0	2
1393237	588	2552	10	0	0	0	0.0	0
1347895	549	2552	4	2	0	0	2.0	1
1125368	406	2552	5	1	1	0	0.0	0
774156	1043	2550	28	11	2	0	0.0	0
1307852	589	2548	6	3	0	0	0.0	0
225073	390	2546	51	34	0	0	0.0	0
1315730	381	2545	6	4	0	0	6.0	1
1196597	2447	2545	1	0	0	0	0.0	0
1173526	1472	2544	8	0	0	0	0.0	0
1294769	402	2544	9	4	0	0	0.0	0
1298243	2729	2544	8	4	0	0	0.0	0
1352908	968	2543	6	1	0	0	3.0	1
1212537	309	2543	1	0	0	0	0.0	0
1344545	420	2543	4	2	0	0	0.0	0
211538	461	2542	22	6	0	0	5.0	2
1133315	492	2542	2	0	1	0	0.0	0
1052146	1065	2541	13	6	0	1	0.0	0
5244	253	2540	11	7	0	0	4.0	1
123285	514	2539	7	2	0	0	0.0	0
1077278	989	2538	5	2	2	0	0.0	0
339557	290	2537	11	4	0	0	0.0	0
986588	1231	2537	14	5	0	0	0.0	0
1044780	929	2531	1	0	0	0	0.0	0
1060325	750	2531	7	4	0	0	6.0	1
1066896	530	2529	6	2	1	0	7.0	1
36976	724	2529	42	17	0	0	4.0	1
1367185	457	2528	17	9	0	0	6.0	2
263086	1143	2527	8	4	0	0	6.0	1
1212536	793	2523	3	1	0	0	0.0	0
219041	2283	2522	22	13	0	1	10.0	1
723358	2425	2518	50	29	0	0	0.0	0
1349531	499	2516	15	3	0	0	0.0	0
986601	386	2515	9	0	0	0	0.0	0
19860	355	2514	45	22	0	0	0.0	0
1164988	2045	2514	11	4	0	0	0.0	0
743014	667	2513	25	13	0	0	0.0	0
1383631	183	2511	1	0	0	0	0.0	0
1154900	545	2510	4	2	0	0	0.0	0
1052161	1035	2509	10	3	0	0	0.0	0
132216	1010	2509	30	16	0	0	4.0	1
1397149	464	2509	8	2	0	0	0.0	0
1368300	1794	2509	8	2	0	0	0.0	0
1350952	916	2508	11	2	0	0	5.0	2
192184	523	2506	90	50	0	0	0.0	0
1227933	12478	2504	2	0	1	0	0.0	0
1288082	962	2502	8	2	0	0	0.0	0
1340349	1512	2502	7	4	0	0	0.0	0
529014	2404	2500	4	1	0	0	0.0	0
1208086	2996	2500	2	0	0	0	0.0	0
89806	593	2499	9	2	0	0	0.0	0
428994	376	2498	14	5	0	0	0.0	0
44719	872	2498	39	16	0	0	0.0	0
322126	301	2496	64	41	1	0	0.0	0
972188	542	2495	10	4	0	0	0.0	0
761658	1354	2495	8	5	0	0	0.0	0
36974	396	2494	39	18	0	0	0.0	0
1164980	1515	2492	13	5	1	0	0.0	0
1164052	848	2492	8	3	0	0	0.0	0
335214	2292	2490	12	4	0	0	0.0	0
1219472	1061	2490	0	0	0	0	0.0	0
38536	276	2490	8	3	0	0	4.0	1
1122004	747	2490	8	3	0	0	0.0	0
887655	2208	2487	16	5	0	0	6.0	1
268331	2248	2486	23	12	0	0	0.0	0
1301092	970	2484	9	7	0	0	0.0	0
1230820	627	2483	4	2	0	0	0.0	0
1168166	10095	2476	5	1	0	0	0.0	1
1231341	1128	2476	6	2	0	0	0.0	0
1084814	887	2475	12	8	0	0	8.0	1
1164991	1474	2475	17	7	0	0	0.0	0
1163205	433	2474	8	3	0	0	2.6667	3
1113030	1357	2473	3	1	0	0	0.0	0
25805	669	2473	18	11	0	0	0.0	0
737756	586	2473	32	14	1	0	0.0	0
401456	452	2472	7	4	0	0	0.0	0
1033256	1026	2470	7	3	0	0	2.0	2
1388880	1001	2470	13	7	0	0	0.0	0
1304471	3229	2470	7	4	0	0	0.0	0
1024416	708	2467	2	0	0	0	0.0	0
1397741	786	2467	11	7	0	0	0.0	0
1391798	8582	2463	5	0	0	0	0.0	0
700672	576	2463	7	2	0	0	0.0	0
1349519	1454	2462	19	9	0	0	0.0	0
1350827	1748	2461	10	4	0	0	2.0	1
132316	404	2461	26	15	0	0	0.0	0
1066146	484	2461	13	7	0	0	8.0	1
1350822	836	2458	12	4	0	0	2.0	1
1110261	352	2457	3	0	2	0	0.0	0
1133479	565	2457	5	1	1	0	0.0	0
1142559	1498	2454	5	0	0	0	0.0	0
225612	555	2453	71	42	0	0	0.0	0
1135710	1445	2453	19	6	0	0	10.0	1
1073705	1199	2452	10	2	1	0	0.0	0
1159365	726	2452	55	49	1	0	2.0	3
1194826	1642	2451	7	3	0	0	0.0	0
1065654	1107	2450	11	2	1	0	0.0	0
1122014	792	2448	18	7	0	0	6.0	1
972906	895	2448	7	6	0	0	0.0	0
1164986	1105	2446	11	6	0	0	0.0	0
1063326	1041	2445	4	2	1	0	0.0	0
192188	1169	2442	86	51	0	0	0.0	0
1391328	835	2442	19	5	0	0	3.0	1
44718	528	2442	41	15	0	0	0.0	0
1162602	1041	2441	5	2	0	0	0.0	0
337824	261	2440	62	36	0	0	0.0	0
1056745	1254	2437	8	4	0	0	0.0	0
946827	1478	2437	2	1	0	0	0.0	0
1232053	698	2437	12	7	0	0	0.0	0
44678	566	2435	52	40	0	0	0.0	0
218692	1551	2433	46	30	0	0	0.0	0
1375970	1817	2432	8	2	0	0	0.0	0
453166	1738	2431	46	28	0	0	6.0	1
16040	271	2430	19	14	0	0	0.0	0
25801	616	2428	18	11	0	0	0.0	0
1368298	692	2428	3	1	0	0	0.0	0
1150140	430	2428	46	40	2	0	0.0	0
973492	1204	2428	24	11	1	0	0.0	0
707022	526	2427	10	7	0	0	0.0	0
1294827	778	2427	10	5	0	0	0.0	0
1352578	783	2427	9	2	0	0	0.0	0
956549	337	2426	5	2	0	0	0.0	0
1306034	1053	2426	2	1	0	0	0.0	0
1188765	219	2425	0	0	0	0	0.0	0
1335364	2990	2424	0	0	0	0	2.6667	3
1375971	784	2421	5	0	0	0	0.0	0
1060322	1295	2418	12	7	1	0	6.0	1
1113972	705	2418	16	7	2	0	6.0	1
1327885	156	2417	4	2	0	0	0.0	0
1165465	1075	2416	6	3	0	0	3.3333	3
98182	651	2416	56	35	0	0	0.0	0
36972	1152	2416	41	18	0	0	0.0	0
435491	1121	2415	67	42	0	0	0.0	0
127596	283	2414	103	43	0	0	0.0	0
1090146	309	2412	3	1	0	0	0.0	0
1113027	371	2411	5	2	0	0	0.0	0
156207	750	2410	70	46	0	0	0.0	0
494203	263	2410	6	1	0	0	0.0	0
1084816	437	2408	15	8	0	0	8.0	1
118074	664	2408	69	39	0	0	0.0	0
1060604	889	2408	4	0	0	0	0.0	0
1367201	121807	2407	1	0	0	0	5.0	2
1278317	3859	2405	6	3	0	0	4.0	1
407635	1176	2402	14	7	0	0	0.0	0
864762	533	2402	7	4	0	0	0.0	0
1133088	674	2402	19	7	0	0	0.0	0
160071	270	2401	35	17	0	0	0.0	0
242969	703	2401	8	2	0	0	0.0	0
1235604	1315	2400	20	1	0	0	10.0	1
801574	250	2400	11	6	0	0	0.0	0
1122013	602	2400	14	6	1	0	0.0	0
1165474	3810	2399	3	1	0	0	6.0	1
1125660	1650	2399	5	1	1	0	0.0	0
1382940	516	2398	13	6	0	0	2.0	1
1122008	788	2398	18	4	2	0	4.0	1
1038269	258	2398	1	0	0	0	0.0	0
1398418	3433	2397	3	2	0	0	0.0	0
1159369	1471	2397	57	48	1	0	2.0	3
1125663	1534	2396	4	1	0	0	0.0	0
1315723	298	2391	7	5	0	0	6.0	1
1398152	533	2390	8	4	0	0	8.0	1
1216571	1082	2386	1	1	0	0	0.0	0
1119408	1371	2385	7	3	0	0	0.0	0
361342	2733	2385	4	2	0	0	0.0	0
1402619	1005	2383	99	95	0	0	2.0	2
134123	1327	2381	59	36	0	0	0.0	0
1052778	696	2379	7	3	0	0	0.0	0
1159246	468	2379	6	0	0	0	0.0	0
734447	902	2379	12	9	0	0	0.0	0
1069500	602	2374	2	1	1	0	0.0	0
1277853	1832	2373	2	0	0	0	0.0	0
127598	453	2373	104	43	0	0	0.0	0
1347948	495	2371	9	5	0	0	0.0	0
1413464	979	2371	21	13	0	0	6.0	1
1233767	2252	2370	3	1	0	0	0.0	0
1076448	753	2369	8	6	0	0	0.0	0
1192534	390	2368	20	4	1	0	0.0	0
976775	632	2368	10	4	0	0	0.0	0
313025	612	2368	62	40	0	0	0.0	0
1275610	670	2365	16	10	1	0	0.0	0
1349289	601	2365	5	1	0	0	3.0	1
844691	4608	2364	4	1	0	0	0.0	0
